"dataset_id","scientific_name","common_name","site_name","colony_name","lat_colony","lon_colony","device","bird_id","track_id","original_track_id","age","sex","breed_stage","breed_status","date_gmt","time_gmt","latitude","longitude","argos_quality","equinox"
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-08-05,"02:38:10",-39.7425,-53.015,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-08-05,"14:35:15",-39.61,-52.2975,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-08-13,"14:35:59",-33.1169,-52.13315,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-08-15,"02:41:59",-34.28232,-52.5031,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-07-08,"14:32:08",-34.5075,-51.845,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-08-06,"20:30:49",-34.53,-51.22,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-08-09,"14:31:06",-31.675,-51.365,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-08-11,"02:31:28",-31.1775,-51.5175,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-08-07,"23:31:51",-33.6775,-51.5025,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-08-08,"23:31:47",-32.4175,-51.5125,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-10-03,"13:47:03",-52.615,-44.3625,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-09-26,"14:56:31",-47.99,-61.17,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-08-23,"02:38:27",-42.3325,-53.845,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-08-23,"14:39:47",-40.55,-54.21,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-10-04,"01:47:44",-51.7275,-44.575,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-08-22,"14:40:36",-40.0925,-54.3475,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-08-25,"11:42:29",-36.77987,-54.49733,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-10-01,"11:33:22",-44.315,-55.7625,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-10-02,"17:02:11",-49.125,-48.065,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-10-04,"13:46:12",-48.02,-44.25,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-09-03,"02:37:50",-37.5075,-54.4675,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-09-06,"11:36:11",-39.0625,-54.3225,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-09-29,"08:51:36",-43.2025,-60.155,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-09-30,"02:49:12",-43.3025,-59.6175,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-08-24,"02:42:09",-37.3575,-54.83,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-09-13,"02:38:52",-37.87,-55.54,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-09-27,"03:01:13",-45.655,-62.37,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-09-27,"15:02:55",-42.7775,-62.835,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-09-28,"08:58:49",-42.2075,-61.8725,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6759",849,"03_6759_1","adult","unknown","non-breeding","non-breeding",2003-09-30,"14:49:27",-42.605,-59.7225,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-05-02,"02:58:32",-38.32447,-57.60223,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-05-02,"14:57:59",-38.40378,-57.75614,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-05-04,"08:52:54",-38.681,-58.29413,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-05-05,"02:54:24",-38.80021,-58.52548,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-05-06,"14:54:16",-39.0383,-58.98752,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-05-08,"08:52:54",-39.31593,-59.5263,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-05-09,"08:55:57",-39.475,-59.835,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-05-11,"06:01:29",-39.405,-61.2425,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-05-12,"23:58:18",-39.9625,-60.46,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-05-14,"02:58:35",-39.13,-60.5375,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-05-17,"15:02:01",-39.79252,-61.94563,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-05-18,"03:05:02",-39.8875,-62.1475,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-05-21,"11:49:34",-34.435,-58.25,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-05-24,"15:16:20",-47.6225,-64.8875,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-05-28,"14:48:41",-40.91182,-61.06057,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-05-29,"02:52:45",-40.40214,-60.46777,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-05-29,"14:56:46",-39.8925,-59.875,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-05-30,"14:59:21",-41.43,-60.49,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-05-31,"02:56:51",-40.78,-59.85,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-05-31,"14:58:08",-40.375,-60.1575,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-06-01,"03:02:03",-41.7425,-61.12,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-06-01,"15:02:21",-43.7725,-61.175,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-06-02,"03:02:18",-44.575,-61.145,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-06-04,"03:08:18",-44.0975,-62.565,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-06-04,"15:05:43",-45.17,-61.9025,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-06-06,"03:03:30",-43.0625,-61.285,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-06-08,"03:10:02",-45.8325,-62.83,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-06-09,"03:02:44",-43.29,-60.9675,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-06-09,"15:03:13",-42.455,-61.06,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-06-10,"03:07:04",-43.025,-61.9975,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-06-11,"15:08:47",-44.24,-62.36,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-06-12,"03:07:59",-44.235,-62.1325,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-06-14,"18:09:01",-44.68,-62.2475,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-06-15,"12:10:42",-47.2125,-62.63,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-06-19,"15:20:39",-44.96,-64.91,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-06-21,"15:03:09",-44.3625,-60.435,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-06-22,"12:11:32",-47.1125,-62.4875,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-06-23,"18:15:34",-47.37,-63.43,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-06-24,"15:12:02",-45.5425,-62.4925,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-06-25,"03:04:39",-43.9475,-60.6225,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-06-26,"15:09:32",-44.7225,-61.76,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-06-27,"15:08:53",-44.18,-61.5425,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-06-30,"15:08:09",-43.725,-61.2075,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-07-02,"15:16:21",-43.67,-63.1575,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-07-04,"15:07:22",-43.0775,-60.82,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-07-05,"03:05:49",-42.45,-60.41,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-07-09,"03:19:02",-42.79,-63.5475,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-07-12,"03:15:02",-40.17078,-61.41946,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-07-12,"15:17:19",-40.75287,-61.32412,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-07-14,"03:09:08",-43.365,-60.895,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-07-14,"15:11:30",-43.365,-61.47,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-07-15,"03:09:45",-43.2025,-61.0175,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-07-15,"15:04:11",-44.355,-59.615,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-07-19,"03:10:38",-47.3675,-61.14,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-07-19,"15:14:44",-47.5675,-62.155,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-07-20,"03:11:58",-44.8125,-61.4575,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-07-22,"03:08:58",-44.8525,-60.675,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-07-22,"15:13:07",-43.86,-61.705,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-07-23,"03:13:47",-41.5,-61.865,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-07-23,"15:13:28",-39.745,-61.78,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-07-24,"03:13:28",-39.8686,-61.89507,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-07-25,"15:13:09",-40.23933,-62.24024,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-07-29,"15:15:49",-41.22857,-63.16126,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-07-30,"03:17:44",-41.3525,-63.27664,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-07-30,"15:20:02",-41.47649,-63.39208,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-08-01,"03:21:17",-41.8475,-63.7375,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-08-03,"03:17:32",-43.73888,-64.58628,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-08-04,"03:25:21",-45.2586,-64.83748,NA,NA
439,"Procellaria aequinoctialis","White-chinned Petrel","South Georgia (Islas Georgias del Sur)","Bird Island (SGSSI (IGSISS))",-54,-38.03,"GLS","6769",851,"03_6769_1","adult","unknown","non-breeding","non-breeding",2003-08-06,"03:28:47",-43.63179,-65.04916,NA,NA
