"dataset_id","scientific_name","common_name","site_name","colony_name","lat_colony","lon_colony","device","bird_id","track_id","age","sex","breed_stage","breed_status","argos_quality","equinox","dtime","track_time","longitude","latitude","bird_track","sp_pop","unique_id","pop","unique_months"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-01 14:25:00",NA,-35.38,-40.4099999933568,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-02 02:24:00",NA,-35.07,-40.4599999933804,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-02 14:25:00",NA,-35.26,-40.7799999935306,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-03 02:27:00",NA,-35.7,-40.579999993437,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-03 14:08:00",NA,-30.9,-38.4099999923813,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-04 02:02:00",NA,-29.34,-36.0399999911711,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-04 14:18:00",NA,-33.28,-38.5399999924463,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-05 02:26:00",NA,-35.23,-40.029999993176,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-05 14:20:00",NA,-33.67,-38.6799999925162,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-06 14:38:00",NA,-38.06,-36.7099999915168,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-07 14:24:00",NA,-34.45,-40.6799999934839,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-08 02:22:00",NA,-33.9,-39.929999993128,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-08 14:25:00",NA,-34.59,-40.579999993437,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-09 02:27:00",NA,-35.04,-40.939999993605,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-09 14:21:00",NA,-33.49,-40.1999999932572,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-10 02:19:00",NA,-32.94,-39.4299999928859,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-10 14:12:00",NA,-31.14,-39.229999992788,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-11 02:20:00",NA,-33.09,-36.1999999912538,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-11 14:32:00",NA,-36.04,-36.9599999916453,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-12 02:29:00",NA,-35.24,-39.8299999930799,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-12 14:07:00",NA,-29.69,-37.7999999920739,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-13 02:06:00",NA,-29.39,-33.479999989851,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-13 14:30:00",NA,-35.34,-36.7299999915271,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-14 02:35:00",NA,-36.55,-40.5699999934323,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-14 14:36:00",NA,-36.75,-40.0999999932095,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-15 02:32:00",NA,-35.71,-41.3699999938027,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-15 14:26:00",NA,-34.16,-41.2099999937295,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-16 02:31:00",NA,-35.37,-39.2499999927978,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-16 14:27:00",NA,-34.32,-38.4299999923913,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-17 02:22:00",NA,-33.03,-38.5599999924564,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-17 14:23:00",NA,-33.24,-39.3199999928322,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-18 02:25:00",NA,-33.7,-39.4599999929005,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-19 14:28:00",NA,-34.33,-38.9199999926352,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-20 02:42:00",NA,-37.79,-38.4099999923813,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-20 14:37:00",NA,-36.51,-36.0999999912022,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-21 02:27:00",NA,-33.97,-37.3299999918348,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-21 14:34:00",NA,-35.68,-39.8399999930847,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-22 02:39:00",NA,-36.9,-40.3199999933142,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-22 14:35:00",NA,-35.86,-39.5099999929248,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-23 02:35:00",NA,-35.83,-38.6499999925012,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-23 14:32:00",NA,-35.05,-38.4699999924114,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-24 02:32:00",NA,-35.02,-37.9299999921397,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-24 14:36:00",NA,-35.99,-38.8099999925807,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-25 02:36:00",NA,-35.96,-39.6699999930026,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-25 14:37:00",NA,-36.18,-39.8499999930895,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-26 02:42:00",NA,-37.4,-39.3399999928419,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-26 14:46:00",NA,-38.37,-39.5199999929297,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-27 02:41:00",NA,-37.1,-41.3999999938164,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-27 14:33:00",NA,-35.07,-41.2599999937524,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-28 02:33:00",NA,-35.05,-39.7299999930316,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-28 14:35:00",NA,-35.52,-40.2799999932952,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-29 02:35:00",NA,-35.5,-40.8199999935492,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-29 14:32:00",NA,-34.73,-40.6699999934792,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-30 02:37:00",NA,-35.95,-39.0599999927043,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-30 14:36:00",NA,-35.68,-38.4999999924264,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-31 02:38:00",NA,-36.16,-37.9199999921347,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-01-31 14:45:00",NA,-37.89,-38.9199999926352,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-01"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-01 02:44:00",NA,-37.63,-41.0099999936374,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-01 14:44:00",NA,-37.61,-41.2299999937387,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-02 02:48:00",NA,-38.59,-40.3499999933284,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-02 14:46:00",NA,-38.08,-39.7999999930654,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-03 02:51:00",NA,-39.31,-38.4299999923914,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-03 14:54:00",NA,-40.05,-38.2499999923011,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-04 02:51:00",NA,-39.29,-40.1099999932142,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-04 14:53:00",NA,-39.77,-41.1299999936928,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-05 02:56:00",NA,-40.51,-40.9899999936282,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-05 14:55:00",NA,-40.25,-40.8399999935586,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-06 02:58:00",NA,-40.99,-39.879999993104,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-06 14:54:00",NA,-39.98,-38.8599999926056,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-07 02:56:00",NA,-40.47,-37.7799999920638,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-07 14:57:00",NA,-40.72,-37.5799999919622,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-08 02:53:00",NA,-39.71,-39.1999999927733,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-08 14:55:00",NA,-40.21,-40.7599999935213,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-09 03:01:00",NA,-41.7,-39.7399999930364,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-09 15:04:00",NA,-42.45,-39.569999992954,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-10 03:09:00",NA,-43.69,-39.3999999928712,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-10 14:59:00",NA,-41.19,-36.7999999915631,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-11 02:52:00",NA,-39.44,-36.0499999911762,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-11 15:00:00",NA,-41.44,-39.329999992837,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-12 03:02:00",NA,-41.94,-41.4599999938436,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-12 14:59:00",NA,-41.19,-40.8599999935679,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-13 02:58:00",NA,-40.94,-40.6999999934932,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-13 14:58:00",NA,-40.95,-41.0099999936374,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-14 03:02:00",NA,-41.95,-40.3699999933379,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-14 15:02:00",NA,-41.95,-39.7099999930219,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
609,"Calonectris borealis","Cory's Shearwater","Portugal","Berlengas",39.41,-9.51,"GLS","76522",6104,"adult","female","non-breeding","non-breeding",NA,NA,"2007-02-15 03:01:00",NA,-41.71,-40.5299999934134,"76522 6104","Calonectris borealis_Berlengas","Calonectris borealis_76522_Berlengas","Berlengas","2007-02"
